Time Elapsed
2469206.655
2449034.749
2399186.875
2465088.813
2465354.066
2431059.935
2446576.213
2422057.241
2436769.196
2416599.64
2405300.944
2464953.926
2434660.609
2438939.868
2438897.706
2426418.24
2459071.419
2422773.366
2429259.94
2402890.773
2421692.896
2434252.039
2414199.552
2458098.124
2426801.913
2448737.34
2443627.687
2414926.611
2417981.172
2437428.337
2419632.34
2423324.066
2441612.654
2447935.02
2412027.74
2406470.574
2443202.47
2436103.006
2450318.273
2443112.226
2431575.142
2413915.296
2467976.286
2468643.019
2459946.467
2441716.492
2454023.123
2444291.009
2450505.268
2433942.508
2433519.444
2454276.743
2455344.555
2407680.118
2429284.397
2447729.606
2441845.664
2451056.956
2437445.634
2422567.255
2404776.695
2436506.165
2441697.887
2441083.491
2439006.986
2395094.636
2427677.03
2450194.696
2438295.164
2420879.534
2450632.003
2429397.526
2426659.797
2431452.1
2451500.593
2460962.98
2456311.441
2438319.57
2448674.106
2449189.168
2457943.615
2460154.192
2449058.597
2432870.183
2406429.772
2416344.459
2450104.138
2452355.879
2435432.709
2419073.394
2405418.676
2420033.795
2426056.24
2426297.123
2399889.428
2454199.235
2432798.943
2429000.115
2429031.237
2419274.925
2448136.736
2442083.573
2421143.107
2449509.111
2422138.937
2427796.013
2456540.717
2448341.568
2450644.784
2409677.502
2449362.817
2442387.377
2453076.104
2450593.659
2450322.787
2413033.706
2416716.388
2448580.043
2410924.236
2413391.986
2461587.644
2418894.999
2434075.802
2461983.637
2460747.65
2449722.163
2422795.807
2460672.088
2425754.526
2460302.679
2449882.042
2421787.827
2447362.749
2438104.146
2422159.711
2441600.667
2459053.149
2447702.745
2434665.106
2407993.065
2410094.952
2404147.104
2431727.889
2445554.101
2445446.193
2459711.499
2431781.828
2471211.046
2429188.837
2422164.256
2453065.319
2387772.415
2444486.797
2420177.224
2423090.188
2449692.49
2470052.286
2444100.921
2432435.944
2416321.933
2397702.439
2444003.559
2437939.826
2415037.7
2433909.416
2460791.48
2425761.77
2426119.7
2429943.609
2420493.444
2431009.762
2434786.484
2432646.419
2426782.594
2439697.353
2422480.402
2457706.085
2431749.811
2415248.363
2430952.734
2423085.96
2402164.246
2438506.619
2418646.151
2429916.555
2457496.695
2449507.426
2434470.038
2427429.042
2408309.79
2416463.665
2443607.475
2409324.489
2489127.454
2450908.433
2424045.006
2447632.982
